Product Id,Model ,Partner ,SKU ,Workload Profile,Raw Storage Capacity,IOPS,Number Of VMs,ESXi Pre-Installed?,Optional Features,Product URL,Releases
39333,HY-2: Lenovo Flex System x240,Lenovo,Solution Reference # VINSDSFL051,HY-2 Series,5.4,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39333&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39337,HY-2: Lenovo System x3550 M4,Lenovo,Solution Reference # BSIVSN34L00,HY-2 Series,5.4,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39337&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39334,HY-6: Lenovo Flex System x240,Lenovo,Solution Reference # VINSDSFM051,HY-6 Series,9,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39334&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39338,HY-6: Lenovo System x3650 M4,Lenovo,Solution Reference # BSIVSN34M00,HY-6 Series,9,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39338&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39335,HY-8: Lenovo Flex System x240,Lenovo,Solution Reference # VDISDSFL051,HY-8 Series,1.2,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39335&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39336,HY-8: Lenovo Flex System x240,Lenovo,Solution Reference # VDISDSFF051,HY-8 Series,9,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39336&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39339,HY-8: Lenovo System x3650 M4,Lenovo,Solution Reference # BSIVSN34H00,HY-8 Series,12.6,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39339&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39340,HY-8: Lenovo System x3550 M4,Lenovo,Solution Reference # BSIVDI34LC0,HY-8 Series,1.2,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39340&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39341,HY-8: Lenovo System x3650 M4,Lenovo,Solution Reference # BSIVDI34LC1,HY-8 Series,1.2,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39341&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39342,HY-8: Lenovo System x3650 M4,Lenovo,Solution Reference # BSIVDI34FC0,HY-8 Series,10.8,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39342&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
42773,HY-4-NEC-Express5800 D120h,NEC,Express 5800 D120h vSAN-HY4,HY-4 Series,3.6,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42773&vsanrncomp=true&vcl=true,ESXi 6.5 U1 (vSAN 6.6.1)
42820,HY-4: Express5800/R120h-1M – SAS,NEC,System Reference ID:Express5800/R120h-1M_SAS_HY4 - 1,HY-4 Series,4.8,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42820&vsanrncomp=true&vcl=true,"ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.0 U3 (vSAN 6.2 Update 3)"
42825,HY-4: Express5800/R120h-2M – SAS,NEC,System Reference ID:Express5800/R120h-2M_SAS_HY4 - 1,HY-4 Series,4,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42825&vsanrncomp=true&vcl=true,"ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.0 U3 (vSAN 6.2 Update 3)"
42824,HY-6: Express5800/R120h-2M - SAS,NEC,System Reference ID:Express5800/R120h-2M_SAS_HY6 – 1,HY-6 Series,10,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42824&vsanrncomp=true&vcl=true,"ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.0 U3 (vSAN 6.2 Update 3)"
42828,HY-6: Express5800/R120h-1M – SAS,NEC,System Reference ID:Express5800/R120h-1M_SAS_HY6 – 1,HY-6 Series,9.6,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42828&vsanrncomp=true&vcl=true,"ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.0 U3 (vSAN 6.2 Update 3)"
42799,HY-8: Express5800/R120h-2M with SAS Expander – SAS,NEC,System Reference ID:Express5800/R120h-2M_Expander_SAS_HY8 - 1,HY-8 Series,25,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42799&vsanrncomp=true&vcl=true,"ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.0 U3 (vSAN 6.2 Update 3)"
42829,HY-8: Express5800/R120h-1M – SAS,NEC,System Reference ID:Express5800/R120h-1M_SAS_HY8 – 1,HY-8 Series,9.6,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42829&vsanrncomp=true&vcl=true,"ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.0 U3 (vSAN 6.2 Update 3)"
41288,Express 5800/E120g-M VSAN-HY2,NEC,Express 5800/E120g-M vSAN-HY2,HY-2 Series,2,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41288&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40099,Express 5800/R120f-2M VSAN-HY8,NEC,Express 5800/R120f-2M vSAN-HY8,HY-8 Series,14,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=40099&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40405,Express 5800/R120g-2M VSAN-HY8,NEC,Express 5800/R120g-2M vSAN-HY8,HY-8 Series,14.4,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=40405&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
42929,HY4-QCT-QuantaGrid D52B-1U,Quanta Computer Inc,QuantaGrid D52B-1U_HY4,HY-4 Series,7.2,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42929&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1)"
42943,HY4-QCT-QuantaGrid D52BQ-2U,Quanta Computer Inc,QuantaGrid D52BQ-2U_HY4,HY-4 Series,7.2,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42943&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1)"
42683,HY6-QCT-QuantaGrid D52B-1U,Quanta Computer Inc,QuantaGrid D52B-1U_HY6,HY-6 Series,18,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42683&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1)"
42902,HY6-QCT-QuantaGrid D52B-1U,Quanta Computer Inc,QuantaGrid D52B-1U_HY6,HY-6 Series,14.4,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42902&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1)"
42940,HY6-QCT-QuantaGrid D52BQ-2U,Quanta Computer Inc,QuantaGrid D52BQ-2U_HY6,HY-6 Series,14.4,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42940&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1)"
42903,HY8-QCT-QuantaGrid D52B-1U,Quanta Computer Inc,QuantaGrid D52B-1U_HY8,HY-8 Series,18,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42903&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1)"
42934,HY8-QCT-QuantaGrid D52BQ-2U,Quanta Computer Inc,QuantaGrid D52BQ-2U_HY8,HY-8 Series,18,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42934&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1)"
41335,HY2-QCT-QuantaGrid D51B-1U,Quanta Computer Inc,QuantaGrid D51B-1U_HY2,HY-2 Series,3.6,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41335&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40467,HY4-QCT-QuantaGrid D51B-1U,Quanta Computer Inc,QuantaGrid D51B-1U_HY4,HY-4 Series,9.4,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=40467&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
41598,HY4-QCT-QuantaGrid D51B-2U,Quanta Computer Inc,QuantaGrid D51B-2U_HY4,HY-4 Series,12,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41598&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
41599,HY4-QCT-QuantaPlex T41S-2U,Quanta Computer Inc,QuantaPlex T41S-2U_HY4,HY-4 Series,24,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41599&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
41676,HY4-QCT-QuantaGrid D51PH-1ULH,Quanta Computer Inc,QuantaGrid D51PH-1ULH_HY4,HY-4 Series,8,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41676&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41714,HY4-QCT-QuantaGrid D51PH-1ULH,Quanta Computer Inc,QuantaGrid D51PH-1ULH_HY4,HY-4 Series,96,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41714&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41820,HY4-QCT-QuantaPlex T41S-2U,Quanta Computer Inc,QuantaPlex T41S-2U_HY4,HY-4 Series,24,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41820&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
42249,HY4-QCT-QuantaGrid D51B-1U,Quanta Computer Inc,QuantaGrid D51B-1U_HY4,HY-4 Series,9.6,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42249&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
42250,HY4 -QCT-QuantaGrid D51B-2U,Quanta Computer Inc,QuantaGrid D51B-2U_HY4,HY-4 Series,12,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42250&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
41601,HY6-QCT-QuantaGrid D51PH-1ULH,Quanta Computer Inc,QuantaGrid D51PH-1ULH_HY6,HY-6 Series,16,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41601&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41819,HY6-QCT-QuantaPlex T41S-2U,Quanta Computer Inc,QuantaPlex T41S-2U_HY6,HY-6 Series,40,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41819&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
42758,HY6-QCT-QuantaGrid D51B-1U,Quanta Computer Inc,QuantaGrid D51B-1U_HY6,HY-6 Series,14.4,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42758&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
42899,HY6 -QCT-QuantaGrid D51B-2U,Quanta Computer Inc,QuantaGrid D51B-2U_HY6,HY-6 Series,18,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42899&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2)"
39608,HY2-QCT-STRATOS S910-X31E,Quanta Computer Inc,STRATOS S910-X31E_HY2,HY-2 Series,3.6,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39608&vsanrncomp=true&vcl=true,"ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41597,HY2-QCT-QuantaPlex T41S-2U,Quanta Computer Inc,QuantaPlex T41S-2U_HY2,HY-2 Series,19.2,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41597&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41600,HY2-QCT-QuantaPlex T41S-2U,Quanta Computer Inc,QuantaPlex T41S-2U_HY2,HY-2 Series,14.4,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41600&vsanrncomp=true&vcl=true,ESXi 6.0 U3 (vSAN 6.2 Update 3)
41805,HY-2: RackServer-VSAN-I620-HY-2,Sugon,RackServer-VSAN-I620-G20-HY-2,HY-2 Series,7,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41805&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
41309,RackServer-VSAN-TC4600T/StackCube -HY-4,Sugon,RackServer-vSAN-TC4600T/StackCube -HY-4,HY-4 Series,8.4,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41309&vsanrncomp=true&vcl=true,"ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41716,HY-4: RackServer-VSAN-I620-HY-4,Sugon,RackServer-VSAN-I620-G20-HY-4,HY-4 Series,7,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=41716&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
42142,HY-6-Sugon-StackCube,Sugon,RackServer-VSAN-TC4600T/StackCube -HY-6,HY-6 Series,8.4,0,0,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=42142&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
39322,HY-2: Sugon I620-G20,Sugon,98000712,HY-2 Series,5,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39322&vsanrncomp=true&vcl=true,"ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39323,HY-6: Sugon I840-G25,Sugon,98000705,HY-6 Series,12,,,No,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39323&vsanrncomp=true&vcl=true,"ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39357,HY-2: SMC WIO 1U UP,Supermicro Computer Inc,SYS-1018R-VSN001S,HY-2 Series,5,,,"Available, build to order",,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39357&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
39369,HY-4: SMC Ultra 1U,Supermicro Computer Inc,SYS-1028U-VSN011/2E,HY-4 Series,4,,,"Available, build to order",,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39369&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40117,SMC: 1U TwinPRO,Supermicro Computer Inc,SYS-1028TP-VSN01(1/2)E,HY-4 Series,3.6,0,0,Yes,,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=40117&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
39358,HY-6: SMC TwinPro2 2U w/3008,Supermicro Computer Inc,SYS-2028TP-VSN011/2M,HY-6 Series,24,,,"Available, build to order",,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39358&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
39361,HY-8: SMC Ultra 2U,Supermicro Computer Inc,SYS-2028U-VSN011/2L*,HY-8 Series,14.4,,,"Available, build to order",,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39361&vsanrncomp=true&vcl=true,"ESXi 6.5.0d (vSAN 6.6), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
39878,HY-8: Supermicro SuperServer 1028U-TR4T+,Supermicro Computer Inc,SYS-1028U-VSN012N,HY-8 Series,9.6,0,0,"Available, build to order",,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39878&vsanrncomp=true&vcl=true,"ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
39355,HY-2: SMC SuperServer,Supermicro Computer Inc,System Reference ID: SuperServer SYS-1027R-VSN001S,HY-2 Series,5,,,"Available, build to order",,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39355&vsanrncomp=true&vcl=true,"ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39356,HY-6: SMC Superserver,Supermicro Computer Inc,System Reference ID: SuperServer SYS-F627R3-VSN001M / SYS-F627R3-VSN002M (4 nodes in 1 system),HY-6 Series,32,,,"Available, build to order",,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39356&vsanrncomp=true&vcl=true,"ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39353,HY-8: SMC Superserver,Supermicro Computer Inc,System Reference ID: SuperServer SYS-F627R3-VDN001L / SYS-F627R3-VDN002L (4 nodes in 1 system),HY-8 Series,6,,,"Available, build to order",,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=vsan&productid=39353&vsanrncomp=true&vcl=true,"ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
